timestamp;db;sf;query;t_first;t_second
2024-12-07T10-09-19;duckdb_sf10,db;10;77;0,09300017356872559;0,09300017356872559
2024-12-07T10-09-19;duckdb_sf10,db;10;78;1,8560009002685547;1,8219993114471436
2024-12-07T10-09-22;duckdb_sf10,db;10;79;0,18000054359436035;0,17699956893920898
2024-12-07T10-09-23;duckdb_sf10,db;10;80;0,328000545501709;0,32399725914001465
2024-12-07T10-09-23;duckdb_sf10,db;10;81;0,26199913024902344;0,25300025939941406
2024-12-07T10-09-24;duckdb_sf10,db;10;82;0,0800008773803711;0,07800030708312988
2024-12-07T10-09-24;duckdb_sf10,db;10;83;0,08899974822998047;0,08900022506713867
2024-12-07T10-09-24;duckdb_sf10,db;10;84;0,09900069236755371;0,09799909591674805
2024-12-07T10-09-24;duckdb_sf10,db;10;85;0,1240081787109375;0,12099647521972656
2024-12-07T10-09-25;duckdb_sf10,db;10;86;0,12099909782409668;0,1230006217956543
2024-12-07T10-09-25;duckdb_sf10,db;10;87;0,3790097236633301;0,38199734687805176
2024-12-07T10-09-26;duckdb_sf10,db;10;88;0,35899972915649414;0,34999990463256836
2024-12-07T10-09-26;duckdb_sf10,db;10;89;0,1640000343322754;0,17600035667419434
2024-12-07T10-09-27;duckdb_sf10,db;10;90;0,026999473571777344;0,031000375747680664
2024-12-07T10-09-27;duckdb_sf10,db;10;91;0,035999298095703125;0,03599953651428223
2024-12-07T10-09-27;duckdb_sf10,db;10;92;0,04699897766113281;0,04600095748901367
2024-12-07T10-09-27;duckdb_sf10,db;10;93;0,27499938011169434;0,27699923515319824
2024-12-07T10-09-28;duckdb_sf10,db;10;94;0,08899903297424316;0,0840001106262207
2024-12-07T10-09-28;duckdb_sf10,db;10;95;0,7299981117248535;0,7849996089935303
2024-12-07T10-09-29;duckdb_sf10,db;10;96;0,03499889373779297;0,034000396728515625
2024-12-07T10-09-29;duckdb_sf10,db;10;97;0,3809990882873535;0,367999792098999
2024-12-07T10-09-30;duckdb_sf10,db;10;98;0,4939999580383301;0,4790000915527344
2024-12-07T10-09-31;duckdb_sf10,db;10;99;0,0989983081817627;0,09900093078613281
