timestamp,db,sf,query,t_first,t_second
2024-12-07T14-11-12,duckdb_sf50.db,50,41,0.06699919700622559,0.06599974632263184
2024-12-07T14-11-12,duckdb_sf50.db,50,42,0.1680004596710205,0.17000031471252441
2024-12-07T14-11-13,duckdb_sf50.db,50,43,0.39099955558776855,0.38899993896484375
2024-12-07T14-11-13,duckdb_sf50.db,50,44,0.5020003318786621,0.500999927520752
2024-12-07T14-11-14,duckdb_sf50.db,50,45,0.2709994316101074,0.24300003051757812
2024-12-07T14-11-15,duckdb_sf50.db,50,46,0.7589995861053467,0.7610020637512207
2024-12-07T14-11-17,duckdb_sf50.db,50,47,2.2769994735717773,2.2719995975494385
2024-12-07T14-11-21,duckdb_sf50.db,50,48,0.6110005378723145,0.6309981346130371
2024-12-07T14-11-22,duckdb_sf50.db,50,49,0.5660037994384766,0.5309996604919434
2024-12-07T14-11-23,duckdb_sf50.db,50,50,0.8029987812042236,0.8630001544952393
2024-12-07T14-11-25,duckdb_sf50.db,50,51,6.286000490188599,6.524999618530273
2024-12-07T14-11-38,duckdb_sf50.db,50,52,0.19700098037719727,0.19700169563293457
2024-12-07T14-11-38,duckdb_sf50.db,50,53,0.38900136947631836,0.31400012969970703
2024-12-07T14-11-39,duckdb_sf50.db,50,54,0.5320019721984863,0.5349998474121094
2024-12-07T14-11-40,duckdb_sf50.db,50,55,0.19900083541870117,0.19800162315368652
2024-12-07T14-11-40,duckdb_sf50.db,50,56,0.4480013847351074,0.4440000057220459
2024-12-07T14-11-41,duckdb_sf50.db,50,57,1.1869995594024658,1.0239999294281006
2024-12-07T14-11-44,duckdb_sf50.db,50,58,0.32700157165527344,0.3209998607635498
2024-12-07T14-11-44,duckdb_sf50.db,50,59,1.38100004196167,1.3569998741149902
2024-12-07T14-11-47,duckdb_sf50.db,50,60,0.49899983406066895,0.4960000514984131
2024-12-07T14-11-48,duckdb_sf50.db,50,61,0.5710005760192871,0.5759997367858887
2024-12-07T14-11-49,duckdb_sf50.db,50,62,0.23799896240234375,0.24099969863891602
2024-12-07T14-11-50,duckdb_sf50.db,50,63,0.26600122451782227,0.3189985752105713
2024-12-07T14-11-50,duckdb_sf50.db,50,64,2.46099853515625,2.371999740600586
2024-12-07T14-11-55,duckdb_sf50.db,50,65,2.6369993686676025,2.6600000858306885
2024-12-07T14-12-00,duckdb_sf50.db,50,66,0.5840003490447998,0.5410003662109375
2024-12-07T14-12-01,duckdb_sf50.db,50,67,25.905999183654785,30.593000888824463
2024-12-07T14-12-58,duckdb_sf50.db,50,68,0.8539993762969971,0.7790179252624512
2024-12-07T14-13-00,duckdb_sf50.db,50,69,0.4830031394958496,0.4800102710723877
2024-12-07T14-13-01,duckdb_sf50.db,50,70,0.8090002536773682,0.8070001602172852
2024-12-07T14-13-02,duckdb_sf50.db,50,71,1.2569987773895264,1.2660000324249268
2024-12-07T14-13-05,duckdb_sf50.db,50,72,1.7859997749328613,1.6759998798370361
2024-12-07T14-13-08,duckdb_sf50.db,50,73,0.46500182151794434,0.477996826171875
2024-12-07T14-13-09,duckdb_sf50.db,50,74,4.300998210906982,4.263000011444092
2024-12-07T14-13-18,duckdb_sf50.db,50,75,3.2339982986450195,3.201016426086426
2024-12-07T14-13-24,duckdb_sf50.db,50,76,0.6379992961883545,0.6050004959106445
2024-12-07T14-13-25,duckdb_sf50.db,50,77,0.3599989414215088,0.3340003490447998
2024-12-07T14-13-26,duckdb_sf50.db,50,78,19.881999254226685,21.64800000190735
2024-12-07T14-14-08,duckdb_sf50.db,50,79,0.8119990825653076,0.7969996929168701
2024-12-07T14-14-09,duckdb_sf50.db,50,80,2.0219991207122803,1.9619996547698975
2024-12-07T14-14-13,duckdb_sf50.db,50,81,1.107999324798584,1.0699996948242188
2024-12-07T14-14-15,duckdb_sf50.db,50,82,0.16199707984924316,0.1640005111694336
2024-12-07T14-14-16,duckdb_sf50.db,50,83,0.34999895095825195,0.35199999809265137
2024-12-07T14-14-16,duckdb_sf50.db,50,84,0.3726050853729248,0.37800073623657227
2024-12-07T14-14-17,duckdb_sf50.db,50,85,0.7449979782104492,0.692000150680542
2024-12-07T14-14-19,duckdb_sf50.db,50,86,0.3979990482330322,0.4029998779296875
2024-12-07T14-14-19,duckdb_sf50.db,50,87,2.5849993228912354,2.6309995651245117
2024-12-07T14-14-25,duckdb_sf50.db,50,88,1.4350001811981201,1.4399986267089844
2024-12-07T14-14-27,duckdb_sf50.db,50,89,0.5949990749359131,0.6039998531341553
2024-12-07T14-14-29,duckdb_sf50.db,50,90,0.10100054740905762,0.0989997386932373
2024-12-07T14-14-29,duckdb_sf50.db,50,91,0.27500104904174805,0.2669992446899414
2024-12-07T14-14-29,duckdb_sf50.db,50,92,0.20099925994873047,0.19999957084655762
2024-12-07T14-14-30,duckdb_sf50.db,50,93,1.9729995727539062,1.948000431060791
2024-12-07T14-14-34,duckdb_sf50.db,50,94,0.32899904251098633,0.307999849319458
2024-12-07T14-14-34,duckdb_sf50.db,50,95,4.8929994106292725,4.914000034332275
2024-12-07T14-14-44,duckdb_sf50.db,50,96,0.13899445533752441,0.13700008392333984
2024-12-07T14-14-44,duckdb_sf50.db,50,97,2.6089982986450195,2.5940001010894775
2024-12-07T14-14-50,duckdb_sf50.db,50,98,1.1229989528656006,1.1070032119750977
2024-12-07T14-14-52,duckdb_sf50.db,50,99,0.3599991798400879,0.36099958419799805
